"Freight worldwide",Naval global
"Gateway URL",URL Portal
"Gateway XML URL",URL XML Portal
"Gift",Cadou
"Girth",Circumferință
"Global Express Guaranteed (GXG)",Global Expres Garantat (GXG)
"Global Express Guaranteed Document",Global Expres Garantat Document
"Global Express Guaranteed Non-Document Non-Rectangular",Global Expres Garantat Non-Document Non-Rectangular
"Global Express Guaranteed Non-Document Rectangular",Global Expres Garantat Non-Document Rectangular
"Globalmail business","Globalmail business"
"Ground",Terestru
"Ground Commercial",Terestru Comercial
"Ground Residential",Terestru Rezidențial
"Handling Applied",Manipulare Aplicată
"Handling Fee",Taxă Manipulare
"Height",Înălțime
"Height, width and length should be equal or greater than %s","Înălțimea, lățimea și lungimea trebuie să fie mai mari sau egale cu %s"
"Home Delivery",Livrare Domiciliu
"Hub ID",ID Hub
"Inches",Inchi
"Indirect","Indirect"
"International Economy",Internațional Economic
"International Express",Internațional Expres
"International First",Internațional Întâi
"International Ground","International Ground"
"International Priority",Internațional Prioritar
"International Shipment Days",Internațional Zile Expediere
"Intl Economy Freight",Intl Terestru Economic
"Intl Priority Freight",Intl Terestru Prioritar
"Jetline","Jetline"
"Jumbo box",Cutie jumbo
"Key",Cheie
"Kilograms",Kilograme
"Large",Mare
"Large Express Box",Cutie Expres Mare
"Length",Lungime
"Letter",Scrisoare
"Library",Editură
"Library Mail",Corespondență Bibliotecă
"Live","Live"
"Machinable",Prelucrabil
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)",Greutate Maximă Pachet (Consultați firma de curierat pentru greutatea maximă acceptată per expediere)
"Media Mail",Poșta Media
"Medical express",Medical expres
"Medium Express Box",Cutie Expres Medie
"Merchandise",Marfă
"Meter Number",Număr Metri
"Minimum Order Amount for Free Shipping",Sumă Minimă Comandă pentru Expediere Gratuită
"Minimum Package Weight (Please consult your shipping carrier for minimum supported shipping weight)",Greutate Minimă Pachet (Consultați firma de curierat pentru greutatea minimă acceptată per expediere)
"Mode",Mod
"National Freight",Național Naval
"Next Afternoon",Dupămasa Următoare
"Next Day Air",Ziua Următoare Aer
"Next Day Air Early AM",Ziua Următoare AM Devreme Aer
"Next Day Air Early AM Letter",Ziua Următoare AM Devreme Aer Scrisoare
"Next Day Air Intra (Puerto Rico)",Ziua Următoare Aer Intra (Puerto Rico)
"Next Day Air Letter",Ziua Următoare Aer Scrisoare
"Next Day Air Saver",Ziua Următoare Aer Economic
"Next Day Air Saver Letter",Ziua Următoare Aer Economic Scrisoare
"No",Nu
"No packages for request",Niciun pachet pentru solicitare
"Non Documents",Non Documente
"Non documents",Non documente
"Non-rectangular","Non-rectangular"
"None",Nimic
"Not Required",Neobligatoriu
"Order",Comandă
"Order #%s",Comanda #%s
"Origin of the Shipment",Originea Expedierii
"Origin serviceAreaCode is missing",codArieServiciu lipsește pentru origine
"Other",Altul
"Others",Alții
"PAK","PAK"
"Package",Pachet
"Package Description",Descriere Pachet
"Package content is missing",Conținut pachet lipsă
"Packages Request Type",Tip Solicitare Pachete
"Packaging",Împachetare
"Pallet",Palet
"Parcel",Colet
"Parcel Post",Poștă Colete
"Password",Parolă
"Pickup Method",Metodă Ridicare
"Piece Id barcode is missing",Cod bare Id bucată lipsă
"Piece number information is missing",Informații număr bucată lipsă
"Please make sure to use only digits here. No dashes are allowed.",Asigurați-vă că folosiți numai cifre aici. Liniuțele nu sunt acceptate.
"Please, specify origin country","Vă rugăm, specificați țara de origine"
"Pounds",Livre
"Priority Mail",Poșta Prioritară
"Priority Mail Express",Poșta Prioritară Expres
"Priority Mail Express Flat Rate Boxes",Poșta Prioritară Expres Cutii Rată Forfetară
"Priority Mail Express Flat Rate Boxes Hold For Pickup",Poșta Prioritară Expres Cutii Reținute Pentru Ridicare Rată Forfetară
"Priority Mail Express Flat Rate Envelope",Poșta Prioritară Expres Plic Rată Forfetară
"Priority Mail Express Flat Rate Envelope Hold For Pickup",Poșta Prioritară Expres Plic Reținut Pentru Ridicare Rată Forfetară
"Priority Mail Express Hold For Pickup",Poșta Prioritară Expres Reținut Pentru Ridicare
"Priority Mail Express International",Poșta Prioritară Expres Internațional
"Priority Mail Express International Flat Rate Boxes",Poșta Prioritară Expres Internațional Cutii Rată Forfetară
"Priority Mail Express International Flat Rate Envelope",Poșta Prioritară Expres Internațional Plic Rată Forfetară
"Priority Mail Express International Legal Flat Rate Envelope",Poșta Prioritară Expres Internațional Plic Legal Rată Forfetară
"Priority Mail Express International Padded Flat Rate Envelope",Poșta Prioritară Expres Internațional Plic Căptușit Rată Forfetară
"Priority Mail Express Legal Flat Rate Envelope",Poșta Prioritară Expres Plic Legal Rată Forfetară
"Priority Mail Express Legal Flat Rate Envelope Hold For Pickup",Poșta Prioritară Expres Plic Legal Reținut Pentru Ridicare Rată Forfetară
"Priority Mail Express Padded Flat Rate Envelope",Poșta Prioritară Expres Plic Căptușit Rată Forfetară
"Priority Mail Express Padded Flat Rate Envelope Hold For Pickup",Poșta Prioritară Expres Plic Căptușit Reținut Pentru Ridicare Rată Forfetară
"Priority Mail Express Sunday/Holiday Delivery",Poșta Prioritară Expres Livrare Duminica/Sărbători
"Priority Mail Express Sunday/Holiday Delivery Flat Rate Boxes",Poșta Prioritară Expres Cutii Livrare Duminica/Sărbător Rată Forfetară
